Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.894116,19.698915,1957.5,978439.0,978015.4018746719,423.598125328077,210.195390328077,248.14439813252068
-155.901441,19.699748,1814.6,978472.16,978059.5279458449,412.6320541551104,214.80799135511037,252.61659418888527
-155.903775,19.704749,1847.0,978460.31,978049.820112342,410.48988765804097,209.13364165804097,246.1416425548049
-155.907453,19.71258,1834.1,978458.72,978054.2478766545,404.4721233454766,204.52220954547658,241.3876243350551
-155.906949,19.717081,1835.6,978454.32,978054.0430874812,400.27691251877695,200.16347171877695,238.62470388104794
-155.905454,19.718247,1816.8,978458.93,978059.9090425598,399.0209574402543,200.9570550402543,236.77013941809133
-155.915952,19.71858,1682.8,978488.45,978101.2638755159,387.18612448405474,203.73063408405474,239.57544261015946
-156.021618,19.692416,37.4,978826.95,978607.5439766512,219.40602334879804,215.32875014879804,234.46169643843734
-155.906613,19.702415,1749.1,978485.06,978079.885536053,405.17446394707076,214.49108014707076,250.68345225403422
-155.918621,19.721914,1630.5,978499.14,978117.5889415462,381.55105845385697,203.79720945385696,239.75305834334048
-155.922619,19.728747,1448.3,978541.52,978174.1904720524,367.32952794758603,209.43875854758602,241.68144335650908
-155.900449,19.718247,1859.5,978449.63,978046.737675738,402.8923242619494,200.1733532619494,235.86256668699258
-155.894116,19.718081,1872.1,978447.8,978042.8415803483,404.9584196517244,200.8658218517244,236.07413801979777
-155.893277,19.711914,1989.2,978422.39,978006.3687689989,416.0212310011266,199.16262540112658,237.67757638249643
-155.868955,19.694915,2377.0,978340.39,977885.7926322864,454.5973677135771,195.46158171357712,239.65456720539845
-155.86662,19.701748,2243.1,978370.08,977927.4779340976,442.60206590231974,198.06379010231973,237.67446624853991
-155.86694,19.707081,2167.8,978385.06,977951.0066384873,434.0533615127206,197.72414111272056,235.21130210405855
-155.845945,19.691081,2274.6,978363.74,977917.1525122788,446.58748772123363,198.61514492123362,234.16035959813556
-155.838621,19.693415,2154.8,978390.4,977954.2334547129,436.1665452871239,201.25455888712386,234.7655239304061
-155.835783,19.680749,2130.2,978401.93,977961.0956404193,440.83435958076734,208.60421598076735,238.32575931778518
-155.830946,19.673749,2064.2,978418.13,977981.0512609988,437.07873900118284,212.04378340118285,240.09027575963293
-155.827955,19.662417,1975.5,978438.35,978007.7615676435,430.5884323564824,215.22337335648237,240.95982276610215
-155.824615,19.651918,1830.0,978472.23,978052.0414866315,420.18851336848456,220.68557336848457,242.0754620640149
-155.825622,19.643251,1778.7,978483.47,978067.3707108251,416.09928917489015,222.18897257489013,242.62578967312504
-155.825957,19.630585,1624.1,978518.4,978114.338866087,404.0611339129973,227.00500011299732,246.17120066291147
-155.814116,19.631251,1668.1,978506.63,978100.8032772824,405.8267227176111,223.9737969176111,243.73963947073105
-155.81912,19.673082,2002.5,978428.09,978000.0435373345,428.0464626654284,209.7379176654284,233.7903527525906
-155.809111,19.668582,1874.3,978454.66,978039.3292811069,415.3307188930921,210.99828149309212,232.49006554291577
-155.803451,19.659249,1785.5,978474.59,978066.1872998959,408.4027001040522,213.75106110405218,233.22805486782522
-155.811614,19.650749,1790.5,978477.51,978064.1591427571,413.35085724294186,218.15412824294185,237.84765298006582
-155.851622,19.687915,2289.4,978366.08,977912.4069897536,453.67301024636254,204.0872010463625,241.03741850344747
-155.835783,19.680749,2130.2,978401.96,977961.0956404193,440.86435958067887,208.63421598067887,238.3557593176967
-155.84712,19.679748,2130.2,978405.7,977961.0383664153,444.66163358464837,212.43148998464838,242.21568689121764
-155.855284,19.673248,2076.9,978420.45,977977.1055500712,443.34444992872886,216.92496572872884,248.43340755769574
-155.838622,19.643417,1745.9,978493.45,978077.4981503569,415.9518496430246,225.6173234430246,249.8940097847473
-156.021618,19.692416,37.4,978827.06,978607.5439766512,219.5160233489005,215.43875014890048,234.5716964385398
-155.850109,19.773243,853.5,978656.65,978360.2768261689,296.37317383114714,203.32631083114714,218.52555275843366
-155.846447,19.762578,1010.1,978625.64,978311.3385379753,314.30146202468313,204.18238022468313,220.83085957260806
-155.835614,19.764744,1073.1,978606.7,978292.022465574,314.6775344259804,197.6903186259804,212.03250828320398
-155.839444,19.752744,1131.3,978604.83,978273.3748814802,331.4551185197197,208.1230551197197,223.83164967279822
-155.861783,19.735413,1297.4,978574.47,978221.1299307736,353.3400692263385,211.9001160263385,234.3769119146956
-155.860776,19.739912,1229.8,978587.56,978242.2456833416,345.31431665841956,211.24398025841955,231.13769606303924
-155.866788,19.74408,1143.2,978606.22,978269.205839837,337.0141601630021,212.3847825630021,232.88183317090653
-155.864941,19.762244,927.4,978646.85,978336.8396630869,310.010336913052,208.90704371305202,225.3195529865307
-155.783785,19.489591,1666.2,978506.67,978093.3258973936,413.34410260641016,231.69831100641014,254.4397624462838
-155.777117,19.498258,1750.7,978489.12,978067.7510272992,421.3689727007877,230.5111601007877,253.32969823772873
-155.759615,19.500258,1843.2,978469.57,978039.3311005635,430.2388994364301,229.29692183643007,252.6078479413863
-155.74695,19.497592,1950.0,978447.78,978006.236698452,441.5433015479939,228.9582015479939,255.17287136006016
-155.732287,19.500258,2164.6,978405.16,977940.19850644,464.9614935599966,228.9811307599966,253.94395174977498
-155.705446,19.503589,2516.4,978336.89,977831.895657485,504.99434251501225,230.66144731501225,263.7048164584795
-155.691287,19.497257,2656.6,978311.32,977788.3047020086,523.01529799134,233.39807919134006,263.4880074169982
-155.71895,19.501092,2305.3,978377.73,977896.853076922,480.8769230779726,229.55772767797257,255.90697810093224
-155.918621,19.721914,1630.5,978499.84,978117.5889415462,382.2510584538104,204.4972094538104,240.45305834329392
-155.919613,19.725247,1550.9,978517.96,978142.3364932644,375.62350673554465,206.54749053554463,240.80572403836624
-155.911281,19.727915,1520.0,978526.09,978152.022301668,374.0676983320154,208.36033833201543,241.3455620563936
-155.924282,19.73758,1243.4,978586.83,978237.9156497279,348.9143502720399,213.36136907203988,241.27398123587625
-155.911617,19.739579,1260.6,978583.95,978232.7232782834,351.22672171657905,213.79863091657904,237.73920088244404
-155.918117,19.73858,1264.4,978582.06,978231.4935034527,350.56649654731154,212.72413734731154,239.164623776884
-155.982446,19.82891,9.6,978838.21,978623.9616587595,214.24834124045447,213.20176844045446,223.46241333980507
-156.014108,19.802411,37.5,978835.34,978613.8235517793,221.51644822070375,217.42827322070374,231.89473612300787
-156.007608,19.808243,15.8,978839.35,978620.8583000167,218.49169998324942,216.7692155832494,228.84120519186632
-155.891784,19.589088,1036.7,978657.5,978293.2065505177,364.29344948229846,251.27448888229844,270.538940184554
-155.831786,19.606252,1448.2,978558.39,978167.2167765364,391.1732234635856,233.2933558635856,250.45556213127875
-155.825957,19.630585,1625.7,978519.29,978113.8452752014,405.4447247986682,228.21416219866816,247.55804728247966
-155.821776,19.621084,1542.8,978537.28,978138.8776139645,398.40238603553735,230.20941563553734,249.1826868375471
-155.871276,19.596253,1229.3,978611.99,978234.1851555463,377.804844453698,243.78901705369802,262.8471151116746
-155.853118,19.600754,1335.4,978586.67,978201.7052356815,384.96476431854535,239.38212711854533,257.7444021567273
-155.953946,19.646585,445.3,978766.99,978479.0066260749,287.98337392508984,239.43765852508983,261.7552002547319
-155.953946,19.647586,450.2,978766.11,978477.551351944,288.5586480560014,239.4787444560014,261.45302808327176
-155.954282,19.647586,463.7,978763.62,978473.3843913607,290.235608639312,239.68396203931198,260.5419080451906
-155.952954,19.647086,484.1,978759.2,978467.059136879,292.1408631209051,239.36524932090512,261.03848399582034
-155.951444,19.647418,506.1,978755.44,978460.2876228399,295.1523771600332,239.9783673600332,263.51162551317765
-155.94978,19.647586,520.5,978753.81,978455.852580363,297.95741963700857,241.21355063700855,262.46703365092947
-155.948117,19.648086,542.5,978750.26,978449.0907810202,301.1692189797759,242.0269539797759,263.256449245202
-155.946454,19.64842,567.5,978746.24,978441.3936251148,304.8463748851791,242.9786598851791,265.44090534054004
-155.944608,19.648919,589.8,978742.58,978434.5393266485,308.0406733514974,243.7418569514974,263.9598067408261
-155.942944,19.649419,616.7,978737.75,978426.265410225,311.4845897749765,244.25318917497648,267.2952948457264
-155.941281,19.649752,645.7,978732.69,978417.3339213994,315.35607860051095,244.96315600051093,265.5596292760497
-155.939618,19.650252,673.0,978727.97,978408.9367716357,319.03322836430743,245.66411436430744,268.4088014404135
-155.938107,19.650751,695.6,978724.23,978401.990228769,322.2397712309612,246.40685043096119,269.9102196736239
-155.967618,19.642419,223.9,978807.22,978547.1107518133,260.10924818669446,235.70011798669447,257.10047955703385
-155.967114,19.642585,233.1,978805.56,978544.2802210436,261.2797789564356,235.86768315643562,256.53384640344893
-155.965619,19.643085,244.6,978803.46,978540.7587815485,262.7012184514897,236.0354156514897,255.62436711874932
-155.964108,19.643419,262.7,978800.12,978535.1905101399,264.9294898600783,236.29046126007833,257.55193750879937
-155.962949,19.643752,285.4,978795.76,978528.2022600409,267.5577399590984,236.4440027590984,258.0298389551586
-155.961453,19.644252,314.3,978790.46,978519.309777599,271.15022240101825,236.88586500101826,257.4076785340463
-155.959943,19.644586,341.7,978785.49,978510.8709556413,274.61904435872566,237.36759375872566,260.5925312551683
-155.958447,19.645252,371.8,978779.96,978501.6177816623,278.342218337697,237.80932593769697,258.30900268757335
-155.956952,19.645753,396.3,978775.84,978494.0838790552,281.7561209447449,238.5522875447449,260.34191314939744
-155.955945,19.646085,413.5,978772.96,978488.7936978377,284.16630216222256,239.08735916222255,261.8849388814348
-155.95445,19.646585,437.7,978768.42,978481.3524876565,287.06751234352123,239.35033374352122,262.3406882264808
-155.943448,19.660418,663.6,978725.4,978412.4188974358,312.9811025642557,240.63675776425572,262.1224146724573
-155.944943,19.659584,650.0,978727.1,978416.568657321,310.5313426789362,239.6696426789362,260.7352630994755
-155.946286,19.658251,618.1,978733.34,978426.3380179175,307.0019820824964,239.61795628249638,261.4617105797976
-155.946774,19.657751,603.7,978736.06,978430.753875727,305.3061242731055,239.4919576731055,262.4826553017199
-155.948453,19.657585,572.8,978741.75,978440.2815073127,301.4684926873306,239.0229822873306,259.3422161356711
-155.950116,19.657252,555.1,978744.66,978445.7255476774,298.93445232266095,238.41856052266093,260.27300583037476
-155.951947,19.656752,530.2,978748.69,978453.3823878663,295.30761213367805,237.50626853367805,259.2512225838463
-155.952786,19.656418,518.0,978750.7,978457.1288775752,293.57112242479343,237.09979842479342,257.44724150910696
-155.95445,19.656584,491.1,978755.48,978465.441232381,290.0387676189421,236.50002781894207,258.8889853512371
-155.956448,19.655918,454.5,978762.17,978476.7001777672,285.4698222328443,235.92114123284432,256.6715226091187
-155.956281,19.655251,454.2,978762.06,978476.7546589741,285.30534102593083,235.78936542593084,256.6047859115707
-155.957608,19.654585,424.2,978767.77,978485.9765879577,281.79341204231605,235.54797644231604,257.54651155929474
-155.958951,19.653752,401.1,978772.04,978493.059266804,278.98073319601826,235.25361339601827,257.7228328674119
-155.960111,19.653419,390.0,978773.99,978496.4665043431,277.52349565690383,235.00647565690383,257.93522711773403
-155.961453,19.652919,354.4,978780.2,978507.4267998782,272.7732001217082,234.1372209217082,254.12177595665952
-155.962949,19.652252,325.5,978785.56,978516.3095597959,269.2504402041668,233.7650812041668,256.4664091068479
-155.964612,19.651586,296.8,978790.7,978525.1307620076,265.5692379924003,233.2126955924003,253.108028251394
-155.966275,19.650752,274.6,978794.92,978531.9359967728,262.9840032272041,233.04766042720408,254.67614674398465
-155.967618,19.650085,253.8,978798.91,978538.3186756768,260.5913243232062,232.9225559232062,255.03553983752352
-155.969113,19.649419,231.9,978802.69,978545.0410417678,257.6489582321374,232.36768403213736,252.1647623753346
-155.976284,19.690583,404.0,978766.63,978494.2704351752,272.3595648248447,228.3162928248447,247.70589125796505
-155.978115,19.690583,376.0,978771.89,978502.9132865161,268.9767134839203,227.98594548392032,249.9752855376435
-155.97961,19.691417,354.7,978776.15,978509.535836721,266.6141632790677,227.94547867906772,247.48659159948022
-155.980953,19.692416,330.4,978780.72,978517.0939435898,263.6260564101394,227.60650921013942,249.35252217585997
-155.982281,19.693418,323.7,978781.49,978519.2194690254,262.27053097460885,226.98140437460884,247.77019260157448
-155.983608,19.694417,312.9,978783.35,978522.6104365997,260.7395634002751,226.62783120027507,246.15949185878455
-155.970775,19.692583,493.8,978749.97,978466.6668173583,283.30318264162634,229.47009424162633,249.1035020692156
-155.972286,19.69225,470.0,978754.46,978473.9938627582,280.466137241805,229.22767724180497,251.08419836347318
-155.973781,19.692085,439.7,978760.4,978483.3369327821,277.06306721793953,229.12785261793954,250.0539539036069
-155.975613,19.691417,410.3,978765.66,978492.373543044,273.28645695606247,228.55637155606246,249.24895345442113
-155.985119,19.695585,298.8,978786.05,978527.029762493,259.02023750706576,226.44565910706575,247.32186171119048
-155.986278,19.696583,286.8,978788.63,978530.7911426661,257.83885733387433,226.57249493387434,246.83017370225951
-155.987285,19.697249,275.9,978790.94,978534.1939803852,256.746019614744,226.667953414744,245.55836944694846
-155.988949,19.697916,259.1,978794.26,978539.4181752115,254.8418247884838,226.5952609884838,245.7560384202415
-155.990444,19.698416,245.9,978796.66,978543.5215510579,253.13844894210342,226.3309227421034,246.68464409747088
-155.991787,19.698582,230.2,978799.74,978548.3775709722,251.36242902779486,226.26648542779486,245.03473086759504
-155.99345,19.698416,213.9,978802.58,978553.3998382498,249.18016175017692,225.86121155017693,244.52567933855937
-155.994945,19.698083,198.2,978805.3,978558.2273625664,247.07263743365183,225.46526983365183,244.16478476249068
-155.996609,19.69725,186.3,978807.16,978561.8532266325,245.3067733675707,224.9967199675707,242.8729845416763
-155.997784,19.696416,178.0,978808.33,978564.3677203346,243.96227966540027,224.55707566540028,243.26952356428833
-155.998943,19.695417,171.7,978809.16,978566.2553702801,242.90462971990928,224.1862391199093,242.2331645957211
-156.000118,19.694083,163.2,978810.16,978568.8030058984,241.35699410166126,223.56525650166125,242.09619143210372
-156.00111,19.692916,154.7,978811.38,978571.3602151732,240.01978482678533,223.15470022678534,240.83454232045364
-156.002285,19.691583,142.6,978813.36,978575.0192895092,238.3407104908256,222.79474369082558,241.6874768857252
-156.003277,19.690418,132.9,978815.19,978577.9470986711,237.2429013288347,222.7544091288347,241.7224791075757
-156.004619,19.689584,124.4,978816.17,978580.5234135215,235.6465864785714,222.0847472785714,240.3619323346633
