longitude,latitude,AB (mGal)
55.31103869486834,-21.17543304598962,250.0
55.31129175150495,-21.176400497455415,250.0
55.311544808141576,-21.17736794892121,250.0
55.31179786477819,-21.178335400387,250.0
55.31205092141481,-21.179302851852793,250.0
55.312303978051425,-21.180270303318586,250.0
55.31255703468804,-21.181237754784377,250.0
55.31281009132466,-21.18220520625017,250.0
55.31306314796128,-21.18317265771596,250.0
55.313316204597896,-21.184140109181754,250.0
55.31357574780362,-21.18510569538547,250.0
55.31387524686626,-21.186059791979886,250.0
55.314174745928895,-21.187013888574302,250.0
55.31447424499154,-21.18796798516872,250.0
55.31477374405418,-21.188922081763135,250.0
55.31507324311682,-21.18987617835755,250.0
55.31537274217946,-21.190830274951967,250.0
55.315672241242105,-21.191784371546383,250.0
55.31597174030475,-21.192738468140803,250.0
55.31627123936739,-21.19369256473522,250.0
55.31657073843002,-21.194646661329635,250.0
55.316870237492665,-21.19560075792405,250.0
55.31724197945394,-21.196518357417435,250.0
55.31783227915127,-21.19732554157693,250.0
55.3184225788486,-21.19813272573642,250.0
55.31901287854592,-21.198939909895913,250.0
55.31960317824325,-21.199747094055407,250.0
55.32019347794058,-21.2005542782149,250.0
55.3207837776379,-21.201361462374393,250.0
55.32137407733523,-21.202168646533885,250.0
55.32195827961669,-21.202980240161136,250.0
55.322539953575166,-21.203793662195526,250.0
55.323121627533645,-21.204607084229913,250.0
55.323703301492124,-21.205420506264304,250.0
55.3242849754506,-21.20623392829869,250.0
55.32486664940908,-21.20704735033308,250.0
55.32544832336755,-21.207860772367468,250.0
55.32602999732603,-21.20867419440186,250.0
55.32661167128451,-21.209487616436245,250.0
55.32719334524299,-21.210301038470636,250.0
55.32777501920147,-21.211114460505023,250.0
55.32835669315994,-21.211927882539413,250.0
55.32892845850072,-21.212748196140815,250.0
55.32948866127287,-21.213576551652704,250.0
55.33004886404502,-21.214404907164592,250.0
